video_id,video_url,title,upload_datetime,view_count,like_count,comment_count,tags,guest_type,topic_category,format_type,View_Count_Log,Estimated_Income_INR,duration,Title_Length,Description_Length,upload_hour,upload_dow,Days_Since_Published,guest_type_Diplomat,guest_type_Military_Veteran,guest_type_Other,guest_type_Politician,topic_category_Defense_Analysis,topic_category_Foreign_Policy,topic_category_General,topic_category_Geopolitics,topic_category_Internal_Affairs,format_type_Interview,format_type_Monologue_Explainer,format_type_Panel_Discussion
JecDCZeSHro,https://www.youtube.com/watch?v=JecDCZeSHro,Transforming the Indian Armed Forces for the future | CDS Gen Anil Chauhan |,01-03-2025,41505,3058,138,"[""the chanakya dialogues"", ""youtube live the chanakya dialogues conclave"", ""national security"", ""foreign affairs"", ""indian defence conclave"", ""geopolitics"", ""atmanirbhar in war"", ""atmanirbhar bharat"", ""national security conclave"", ""indian army"", ""indian navy"", ""indian air force"", ""indian defence"", ""indian military"", ""major gaurav arya"", ""defence reforms"", ""geopolitical conclave"", ""indian armed forces"", ""indian defence sector"", ""defence conclave"", ""army conclave"", ""military and defence"", ""chanakya forum"", ""tcd hindi""]",Military_Veteran,General,Interview,10.63359327,4980.6,1281,76,1176,0,5,169,0,1,0,0,0,0,1,0,0,1,0,0
LFOxhhgpJW0,https://www.youtube.com/watch?v=LFOxhhgpJW0,Bangladesh Army Chief threatens a possible 'Army Coup'! | The Chanakya Dialogues Major Gaurav Arya |,26-02-2025,546800,35823,1100,"[""India Bangladesh Relation"", ""India Bangladesh Conflict"", ""Malala Yusufzai"", ""Sheikh Hasina"", ""Muhammad Yunus"", ""Bangladesh Army Chief"", ""Dr. S Jaishankar"", ""Waqar-uz-Zaman"", ""Bangladesh Army"", ""Protest in Bangladesh"", ""Sheikh Mujib-ur-Rahman"", ""Nahid Islam"", ""Nobel Prize"", ""Greta Thunberg"", ""USAID"", ""Sen Martin Island"", ""Coup Attempt in Bangladesh"", ""Zia ur Rahman"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Khaled Mosharraf"", ""Khondaker Mushtaque"", ""Assassination of Sheikh Mujibur Rahman""]",Diplomat,General,Interview,13.21184021,65616,954,100,1793,0,2,172,1,0,0,0,0,0,1,0,0,1,0,0
onMN30xd68Y,https://www.youtube.com/watch?v=onMN30xd68Y,Major Gaurav Arya slams Bangladesh Foreign Advisor over Hindu issue | The Chanakya Dialogues |,26-02-2025,55975,4244,377,"[""Bangladesh"", ""India"", ""Bangladesh Army"", ""Bangladesh Army Chief General Waker-Uz-Zaman"", ""Muhammad Yunus"", ""Sheikh Hasina"", ""S Jaishankar"", ""Cox's Bazaar"", ""Indian Army"", ""Bangladesh India"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""major arya"", ""tcd"", ""tcd hindi"", ""major"", ""gaurav"", ""arya"", ""pakistan"", ""pm modi"", ""bangladesh news"", ""china"", ""the chanakya dialogues"", ""india bangladesh relations"", ""india bangladesh"", ""india vs bangladesh"", ""sheikh hasina"", ""muhammad yunus"", ""bangladesh india"", ""china bangladesh relation"", ""bangladesh""]",Diplomat,General,Interview,10.93267831,6717,496,94,1192,0,2,172,1,0,0,0,0,0,1,0,0,1,0,0
HFZOLmRIwCo,https://www.youtube.com/watch?v=HFZOLmRIwCo,Bangladesh Army Chief Takes Control of Law and Order in the Country | TCD Hindi Major Gaurav Arya |,25-02-2025,746232,60150,4100,"[""Bangladesh"", ""India"", ""Bangladesh Army"", ""Bangladesh Army Chief General Waker-Uz-Zaman"", ""Muhammad Yunus"", ""Sheikh Hasina"", ""S Jaishankar"", ""Cox's Bazaar"", ""Indian Army"", ""Bangladesh India"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""major arya"", ""tcd"", ""tcd hindi"", ""major"", ""gaurav"", ""arya"", ""pakistan"", ""pm modi"", ""bangladesh news"", ""china"", ""the chanakya dialogues"", ""india bangladesh relations"", ""india bangladesh"", ""india vs bangladesh"", ""sheikh hasina"", ""muhammad yunus"", ""bangladesh india"", ""china bangladesh relation"", ""bangladesh""]",Diplomat,Foreign_Policy,Interview,13.52279316,89547.84,1032,99,1531,0,1,173,1,0,0,0,0,1,0,0,0,1,0,0
Tkd7l91hshs,https://www.youtube.com/watch?v=Tkd7l91hshs,Why is Major Gaurav Arya angry at BCCI after India vs Pak match in the Champions Trophy? | TCD Hindi,24-02-2025,683990,43164,4700,"[""india vs pakistan cricket"", ""champions trophy 2025"", ""pakistan india cricket match"", ""india pakistan match"", ""pakistani cricketer"", ""indian cricket team"", ""bcci"", ""pakistan pm shehbaz sharif"", ""pakistan army"", ""asim munir"", ""india pakistan conflict"", ""icc"", ""pak ind match"", ""pakistan champions trophy"", ""the chanakya dialogues"", ""major gaurav arya"", ""rohit sharam"", ""virat kohli"", ""babar azam"", ""mohammad rizwan"", ""jay shah"", ""imran khan"", ""pakistani cricketers"", ""pakistan attacks india"", ""mumbai attacks""]",Military_Veteran,General,Interview,13.43570004,82078.8,1125,100,1610,0,0,174,0,1,0,0,0,0,1,0,0,1,0,0
X9Rncekfo_k,https://www.youtube.com/watch?v=X9Rncekfo_k,Trump Drops Bombshell: Did Biden Plan a Conspiracy Against PM Modi? | TCD Hindi Major Gaurav Arya |,21-02-2025,433205,30155,1500,"[""donald trump"", ""usaid fund to india"", ""trump india aid row"", ""voter turnout in india"", ""republican governors association"", ""political funding controversy"", ""donald trump us"", ""pm modi"", ""joe biden"", ""biden modi"", ""us india"", ""newsclick"", ""china"", ""indian election"", ""tcd hindi"", ""the chanakya dialogues"", ""major gaurav arya"", ""arya"", ""gaurav arya"", ""pm"", ""modi"", ""chanakya dialogues""]",Military_Veteran,General,Interview,12.97896864,51984.6,1499,99,1880,0,4,177,0,1,0,0,0,0,1,0,0,1,0,0
ocIBr9Th9M4,https://www.youtube.com/watch?v=ocIBr9Th9M4,Ukraine stuck in Russia's ecosystem | Major Gaurav Arya | The Chanakya Dialogues Hindi |,21-02-2025,260102,8387,317,"[""Donald Trump"", ""President Putin"", ""President Zelenskyy"", ""President Trump"", ""Henry Kissinger"", ""Russia Ukraine War"", ""Indian foreign Policy"", ""US Aid"", ""Trump on Zelenskyy"", ""White House"", ""US President Trump"", ""Putin"", ""Trump on India"", ""Emmanuel Macron"", ""NATO"", ""War in Ukraine"", ""Joe Biden"", ""Europe"", ""Indian Defence Manufacturer"", ""Russian Army"", ""Nuclear Superpower"", ""US Russia Relation"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Rafael Fighter Jet"", ""Indian Defence"", ""Indian Weapons""]",Military_Veteran,Geopolitics,Interview,12.46883299,31212.24,428,88,1662,0,4,177,0,1,0,0,0,0,0,1,0,1,0,0
QEqdraNX9Vg,https://www.youtube.com/watch?v=QEqdraNX9Vg,"Trump calls Zelensky a 'Dictator', Major Shift in Washington's Ukraine Policy! | Major Gaurav Arya |",20-02-2025,438650,27571,983,"[""Donald Trump"", ""President Putin"", ""President Zelenskyy"", ""President Trump"", ""Henry Kissinger"", ""Russia Ukraine War"", ""Indian foreign Policy"", ""US Aid"", ""Trump on Zelenskyy"", ""White House"", ""US President Trump"", ""Putin"", ""Trump on India"", ""Emmanuel Macron"", ""NATO"", ""War in Ukraine"", ""Joe Biden"", ""Europe"", ""Indian Defence Manufacturer"", ""Russian Army"", ""Nuclear Superpower"", ""US Russia Relation"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Rafael Fighter Jet"", ""Indian Defence"", ""Indian Weapons""]",Military_Veteran,General,Interview,12.99145939,52638,1263,100,1864,0,3,178,0,1,0,0,0,0,1,0,0,1,0,0
w0nm-de9pGo,https://www.youtube.com/watch?v=w0nm-de9pGo,"US supports Russia , blames Ukraine for the war | Major Gaurav Arya | The Chanakya Dialogues Hindi",20-02-2025,182371,6212,225,"[""Russia-Ukraine war"", ""Putin"", ""Zelensky"", ""Saudi Arabia"", ""Russia-US meeting"", ""Peace talks"", ""Trump"", ""Marco Rubio"", ""America"", ""Ukraine"", ""Russia"", ""USSR"", ""Sergey Lavrov"", ""Riyad"", ""US foreign policy"", ""Not invited"", ""India"", ""Jaishankar"", ""Sweden"", ""USAID"", ""War"", ""Sweden peace summit"", ""Europe"", ""NATO"", ""Stricker"", ""Javelin"", ""US Arms"", ""Joe Biden"", ""Mike Waltz"", ""military aid package"", ""Steve Witkoff"", ""Yuri Ushakov"", ""Foreign Minister Prince Faisal bin Farhan"", ""Musaed al-Aiban"", ""Crown Prince Mohammed bin Salman""]",Military_Veteran,Geopolitics,Interview,12.11380384,21884.52,399,98,1653,0,3,178,0,1,0,0,0,0,0,1,0,1,0,0
X1wKiEce5js,https://www.youtube.com/watch?v=X1wKiEce5js,Did Trump and Putin Make Peace? War May End After Saudi  Meeting | The Chanakya Dialogues,19-02-2025,1039389,42807,1400,"[""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Russia-Ukraine war"", ""Putin"", ""Zelensky"", ""Saudi Arabia"", ""Peace talks"", ""Trump"", ""Marco Rubio"", ""America"", ""Ukraine"", ""Russia"", ""USSR"", ""Sergey Lavrov"", ""Riyad"", ""US foreign policy"", ""Not invited"", ""India"", ""Jaishankar"", ""Sweden"", ""USAID"", ""Sweden peace summit"", ""Europe"", ""NATO"", ""Stricker"", ""Javelin"", ""US Arms"", ""Joe Biden"", ""Mike Waltz"", ""military aid package"", ""Steve Witkoff"", ""Yuri Ushakov"", ""Foreign Minister Prince Faisal bin Farhan"", ""Crown Prince Mohammed bin Salman""]",Military_Veteran,General,Interview,13.85414456,124726.68,1241,89,1878,0,2,179,0,1,0,0,0,0,1,0,0,1,0,0
2yMVc09AFjk,https://www.youtube.com/watch?v=2yMVc09AFjk,Why is Qatar scared of India-US Friendship ? | Major Gaurav Arya | The Chanakya Dialogues Hindi,19-02-2025,148456,5528,241,"[""Qatar"", ""Pm Modi Qatar Emir"", ""Qatar India Relations"", ""PM Modi Meets Qatar Emir"", ""Indian Navy"", ""India Qatar Trade"", ""Donald Trump"", ""Oil Exporting Companies"", ""Trump Tariff"", ""Elon Musk"", ""Doge"", ""USAID"", ""Trump Administration"", ""Oil Export to India"", ""International Oil Market"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Oil and Gas Production""]",Military_Veteran,General,Interview,11.90805063,17814.72,383,95,1479,0,2,179,0,1,0,0,0,0,1,0,0,1,0,0
jb2bY4bmUJo,https://www.youtube.com/watch?v=jb2bY4bmUJo,"Emir of Qatar visits India, what is the Trump connection? | The Chanakya Dialogues Major Gaurav Arya",18-02-2025,876346,48790,1500,"[""Qatar"", ""Pm Modi Qatar Emir"", ""Qatar India Relations"", ""PM Modi Meets Qatar Emir"", ""Indian Navy"", ""India Qatar Trade"", ""Donald Trump"", ""Oil Exporting Companies"", ""Trump Tariff"", ""Elon Musk"", ""Doge"", ""USAID"", ""Trump Administration"", ""Oil Export to India"", ""International Oil Market"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Oil and Gas Production""]",Military_Veteran,General,Interview,13.68351741,105161.52,1005,100,1936,0,1,180,0,1,0,0,0,0,1,0,0,1,0,0
NlFG2J6ofvg,https://www.youtube.com/watch?v=NlFG2J6ofvg,Major Gaurav Arya asks to fund 6th Gen Fighter Program | The Chanakya Dialogues |,17-02-2025,262427,8860,748,"[""amca"", ""india"", ""5th gen fighter jets"", ""5th gen india"", ""us"", ""f35"", ""su57"", ""russia"", ""india 5th gen"", ""indian air force"", ""major gaurav arya"", ""the chanakya dialogues"", ""tcd hindi"", ""major arya"", ""air force"", ""china"", ""usa"", ""indian defence updates"", ""defence update"", ""rafale india"", ""indian defence news""]",Military_Veteran,Foreign_Policy,Interview,12.47773204,31491.24,420,81,1106,0,0,181,0,1,0,0,0,1,0,0,0,1,0,0
XcCycKYDDfM,https://www.youtube.com/watch?v=XcCycKYDDfM,F-35 vs. Su-57: Which 5th-Gen Fighter Jet Will India Buy? | The Chanakya Dialogues Major Gaurav Arya,16-02-2025,1738099,47393,4500,"[""PM Modi"", ""Russia"", ""Putin"", ""Trump"", ""Indian Airforce"", ""PM Modi-Trump meeting"", ""Arms deal"", ""5th Generation Jets"", ""Fighter Aircraft deal"", ""Transfer of technology"", ""Brahmos"", ""Integration"", ""HAL AMCA Project"", ""Air Chief Marshal AP Singh"", ""HAL"", ""Fighter Jets"", ""Chinese fighter jets"", ""5th generation technology"", ""Rafale"", ""Tejas"", ""Make in India"", ""Pakistan Air Force"", ""India vs Pakistan"", ""India-China relations"", ""Aircraft Platform"", ""4th generation aircraft"", ""The Chanakya Dialogues Hindi"", ""Major Gaurav Arya""]",Military_Veteran,General,Interview,14.36830312,208571.88,1857,100,1927,0,6,182,0,1,0,0,0,0,1,0,0,1,0,0
F4uaxmOLza8,https://www.youtube.com/watch?v=F4uaxmOLza8,F-35 vs. Su-57: Will Modi Choose Trump or Putin? | The Chanakya Dialogues Major Gaurav Arya,15-02-2025,896054,39797,3900,"[""PM Modi"", ""Russia"", ""Putin"", ""Trump"", ""Indian Airforce"", ""PM Modi-Trump meeting"", ""Arms deal"", ""5th Generation Jets"", ""Fighter Aircraft deal"", ""Transfer of technology"", ""Brahmos"", ""Integration"", ""HAL AMCA Project"", ""Air Chief Marshal AP Singh"", ""HAL"", ""Fighter Jets"", ""Chinese fighter jets"", ""5th generation technology"", ""Rafale"", ""Tejas"", ""Make in India"", ""Pakistan Air Force"", ""India vs Pakistan"", ""India-China relations"", ""Aircraft Platform"", ""4th generation aircraft"", ""The Chanakya Dialogues Hindi"", ""Major Gaurav Arya""]",Military_Veteran,General,Interview,13.70575707,107526.48,854,91,1815,0,5,183,0,1,0,0,0,0,1,0,0,1,0,0
vP4uPs-oxa0,https://www.youtube.com/watch?v=vP4uPs-oxa0,Su-57 or F-35: Which One Will India Choose? | Major Gaurav Arya | The Chanakya Dialogues Hindi |,15-02-2025,806496,20263,3900,"[""PM Modi"", ""Donald Trump"", ""F-35"", ""5th Gen Fighter Jet"", ""Sukhoi"", ""White House"", ""India USA Relation"", ""India USA Trade"", ""Trump meets Modi"", ""Trump tariff"", ""India China Conflict"", ""India America Trade"", ""F-18"", ""F-21"", ""Lockheed Martin"", ""F-22 fighter Aircraft"", ""Tejas"", ""Air Chief Marshal AP Singh"", ""Mirage Aircraft"", ""Rafael Aircraft"", ""Chanakya Dialogues"", ""Major Gaurav Arya"", ""Indian Defence"", ""SU-57"", ""Indian Army"", ""Make in India"", ""PM Modi in USA"", ""Squadron""]",Military_Veteran,General,Interview,13.60045546,96779.52,353,96,1611,0,5,183,0,1,0,0,0,0,1,0,0,1,0,0
53Q-VtcAnXc,https://www.youtube.com/watch?v=53Q-VtcAnXc,Modi-Trump meeting: US offers top-end F-35 jets to India | The Chanakya Dialogues| Major Gaurav Arya,14-02-2025,1079402,50621,4500,"[""PM Modi"", ""Donald Trump"", ""F-35"", ""5th Gen Fighter Jet"", ""Sukhoi"", ""White House"", ""India USA Relation"", ""India USA Trade"", ""Trump meets Modi"", ""Trump tariff"", ""India China Conflict"", ""India America Trade"", ""F-18"", ""F-21"", ""Lockheed Martin"", ""F-22 fighter Aircraft"", ""Tejas"", ""Air Chief Marshal AP Singh"", ""Mirage Aircraft"", ""Rafael Aircraft"", ""Chanakya Dialogues"", ""Major Gaurav Arya"", ""Indian Defence"", ""SU-57"", ""Indian Army"", ""Make in India"", ""PM Modi in USA"", ""Squadron""]",Military_Veteran,General,Interview,13.89191867,129528.24,1056,100,1833,0,4,184,0,1,0,0,0,0,1,0,0,1,0,0
pHwKTu-4B0A,https://www.youtube.com/watch?v=pHwKTu-4B0A,Trump's Three Negotiation Tactics | Major Gaurav Arya | The Chanakya Dialogues Hindi |,14-02-2025,75641,3474,223,"[""Donald Trump"", ""US"", ""Tulsi Gabbard"", ""PM Modi"", ""Reciprocal Tariff"", ""Sundar Pichai"", ""China"", ""Russia"", ""Indian Air Force"", ""Volodymyr Zelenskyy"", ""Ukraine Russia War"", ""Vladimir Putin"", ""NATO"", ""Joe Biden"", ""Israel vs Hamas"", ""Benjamin Netanyahu"", ""Gaza"", ""Hamas"", ""Illegal Immigrants"", ""Justin Trudeau"", ""Tariffs on Canada"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi""]",Military_Veteran,General,Interview,11.23376696,9076.92,309,86,1645,0,4,184,0,1,0,0,0,0,1,0,0,1,0,0
3VcDdIy87Rs,https://www.youtube.com/watch?v=3VcDdIy87Rs,Trump Threatens Reciprocal Tariffs Ahead of Meeting with PM Modi | The Chanakya Dialogues Hindi |,13-02-2025,553537,25913,1600,"[""Donald Trump"", ""US"", ""Tulsi Gabbard"", ""PM Modi"", ""Reciprocal Tariff"", ""Sundar Pichai"", ""China"", ""Russia"", ""Indian Air Force"", ""Volodymyr Zelenskyy"", ""Ukraine Russia War"", ""Vladimir Putin"", ""NATO"", ""Joe Biden"", ""Israel vs Hamas"", ""Benjamin Netanyahu"", ""Gaza"", ""Hamas"", ""Illegal Immigrants"", ""Justin Trudeau"", ""Tariffs on Canada"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Modi-Trump Meeting"", ""US-Israel deal"", ""White House"", ""America"", ""War in Gaza"", ""Modi's visit to the US"", ""Canada"", ""Google"", ""Tariff War"", ""Diplomacy"", ""Tariffs""]",Military_Veteran,General,Interview,13.22408568,66424.44,990,97,1758,0,3,185,0,1,0,0,0,0,1,0,0,1,0,0
U4WRbzmu7qQ,https://www.youtube.com/watch?v=U4WRbzmu7qQ,IAF CHEIF SAYS 'LACK OF CONFIDENCE IN HAL' | Major Gaurav Arya | The Chanakya Dialogues Hindi,13-02-2025,84219,3954,361,"[""IAF Chief on HAL"", ""Aero India 2025"", ""AP Singh on Tejas"", ""SU-57"", ""F-35"", ""5th Generation Fighter Jet"", ""Indian Air Force"", ""IAF Chief Amar Preet Singh"", ""France India Relations"", ""India US Relations"", ""HAL Tejas Mk2"", ""Indian Army"", ""Indian Navy"", ""Atmanirbhar Bharat"", ""Make in India"", ""PM Modi visit to US"", ""Donald Trump"", ""AMCA Project"", ""India vs Pakistan"", ""India Pak War"", ""Indian Air Force Chief on HAL"", ""China 6th Gen Jet"", ""Indian Defence Capabilities"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Rafale""]",Military_Veteran,Defense_Analysis,Interview,11.3411877,10106.28,335,93,1694,0,3,185,0,1,0,0,1,0,0,0,0,1,0,0
F0Jsh0rNqzA,https://www.youtube.com/watch?v=F0Jsh0rNqzA,IAF Chief Slams HAL Over Tejas Delays: 'How will we fight without jets?' | TCD Major Gaurav Arya |,12-02-2025,1310946,43194,5800,"[""IAF Chief on HAL"", ""Aero India 2025"", ""AP Singh on Tejas"", ""SU-57"", ""F-35"", ""5th Generation Fighter Jet"", ""Indian Air Force"", ""IAF Chief Amar Preet Singh"", ""France India Relations"", ""India US Relations"", ""HAL Tejas Mk2"", ""Indian Army"", ""Indian Navy"", ""Atmanirbhar Bharat"", ""Make in India"", ""PM Modi visit to US"", ""Donald Trump"", ""AMCA Project"", ""India vs Pakistan"", ""India Pak War"", ""Indian Air Force Chief on HAL"", ""China 6th Gen Jet"", ""Indian Defence Capabilities"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""Rafale""]",Military_Veteran,Defense_Analysis,Interview,14.08626033,157313.52,1110,98,1762,0,2,186,0,1,0,0,1,0,0,0,0,1,0,0
tPNF9QrSq5o,https://www.youtube.com/watch?v=tPNF9QrSq5o,PM Modi’s France Visit: From AI Summit to Big Arms Deals | The Chanakya Dialogues| Major Gaurav Arya,11-02-2025,602100,32006,1100,"[""PM Modi visit to France"", ""PM Modi visit to US"", ""India France Relations"", ""India US Relations"", ""France President Emanuel Macron"", ""Indian PM in France"", ""Nuclear Deal"", ""India France Rafale Deal"", ""US President"", ""Donald Trump PM Modi Meeting"", ""Middle East Conflict"", ""Safran Engine"", ""IMEC"", ""Tejas"", ""Rafale SU-57"", ""F-35"", ""Aero India 2025 Show"", ""India US Diplomacy"", ""General Motors"", ""IAF Chief"", ""West Asia Conflict"", ""Haifa Port"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""AI Summit 2025 in France""]",Military_Veteran,General,Interview,13.30818048,72252,1043,100,1834,0,1,187,0,1,0,0,0,0,1,0,0,1,0,0
XJEQsz43UsM,https://www.youtube.com/watch?v=XJEQsz43UsM,PM Modi to meet Trump & Musk in US | The Chanakya Dialogues Major Gaurav Arya |,11-02-2025,88028,3986,164,"[""donald trump"", ""PM Modi US"", ""us pm modi"", ""pm modi"", ""modi trump"", ""elon musk"", ""modi musk meeting"", ""pm modi in us"", ""india"", ""us"", ""india us"", ""china"", ""elon musk india"", ""elon musk modi meeting"", ""tesla in india"", ""us india relation"", ""trump on modi"", ""trump pm modi meeting"", ""trump modi"", ""modi"", ""trump"", ""major gaurav arya"", ""the chanakya dialogues"", ""the chanakya dialogues hindi""]",Military_Veteran,General,Interview,11.38542158,10563.36,416,79,1147,0,1,187,0,1,0,0,0,0,1,0,0,1,0,0
ZRoQzM0RBZc,https://www.youtube.com/watch?v=ZRoQzM0RBZc,"PM Modi to meet Macron & Trump, strategic defense on agenda | TCD Hindi Major Gaurav Arya |",10-02-2025,628902,30503,1400,"[""PM Modi visit to France"", ""PM Modi visit to US"", ""India France Relations"", ""India US Relations"", ""France President Emanuel Macron"", ""Indian PM in France"", ""Nuclear Deal"", ""India France Rafale Deal"", ""US President"", ""Donald Trump PM Modi Meeting"", ""Middle East Conflict"", ""Safran Engine"", ""IMEC"", ""Tejas"", ""Rafale SU-57"", ""F-35"", ""Aero India 2025 Show"", ""India US Diplomacy"", ""General Motors"", ""IAF Chief"", ""West Asia Conflict"", ""Fifth Generation Fighter"", ""Haifa Port"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi""]",Military_Veteran,Defense_Analysis,Interview,13.35173231,75468.24,1167,91,1743,0,0,188,0,1,0,0,1,0,0,0,0,1,0,0
8LbmpU9OzGM,https://www.youtube.com/watch?v=8LbmpU9OzGM,SSS Defence: Born in Bharat | Major Gaurav Arya The Chanakya Dialogues |,09-02-2025,54343,3694,194,"[""DefTech"", ""SSS Defence"", ""The Chanakya Dialogues"", ""Major Gaurav Arya"", ""Indian Defence"", ""Defence Industry India"", ""Indian Weapons Industry"", ""Indian Defence Sectors"", ""Defence Sectors India"", ""Weapons in India"", ""Indian Weapons Company"", ""Indian Weapons Manufacturers"", ""Indian Army"", ""Make in India"", ""Sniper Rifles"", ""Defence Analysis""]",Military_Veteran,General,Interview,10.90308949,6521.16,1621,72,1819,0,6,189,0,1,0,0,0,0,1,0,0,1,0,0
OKiXyor7Sik,https://www.youtube.com/watch?v=OKiXyor7Sik,"Trump's Big Action Against ICC, China, and Iran | The Chanakya Dialogues Major Gaurav Arya",07-02-2025,808764,34767,3100,"[""Illegal Immigrates from USA"", ""Indians Deported from USA"", ""Indian illegal Immigrates in USA"", ""USA India Relations"", ""Tariff Policy on India"", ""US Tariff Policy"", ""US Military Aircraft in Amritsar"", ""100 Illegal Indian Migrants"", ""Indian Youth in US"", ""PM Modi US Visit"", ""US President Donald Trump"", ""Weapon Culture in US"", ""S Jaishankar on Illegal Immigrants"", ""Israel US Relations"", ""Israel Hamas War"", ""Benjamin Netanyahu met Trump"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""netanyahu us visit""]",Diplomat,Geopolitics,Interview,13.60326367,97051.68,1472,90,2279,0,4,191,1,0,0,0,0,0,0,1,0,1,0,0
sHndDQ7fREA,https://www.youtube.com/watch?v=sHndDQ7fREA,Sheikh Mujib's House Burnt Down. Big trouble in Bangladesh |The Chanakya Dialogues Major Gaurav Arya,06-02-2025,408921,27228,1600,"[""Bangladesh Crisis"", ""Interim Government in Bangladesh"", ""India Bangladesh Relations"", ""India Pakistan Relations"", ""India US Relations"", ""Sheikh Mujibur Rahman"", ""Sheikh Hasina"", ""Jamaat e Islami Chief on India"", ""Hafiz Naeem Ur Rehman"", ""US Bangladesh Relations"", ""US Pakistan Relations"", ""Muhammad Yunus"", ""Elections in Bangladesh"", ""Sheikh Mujibur Rahman House"", ""protest in Bangladesh"", ""General Upendra Dwivedi"", ""Asim Munir"", ""Bangladesh Riots"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""bangladesh""]",Military_Veteran,General,Interview,12.92127971,49070.52,937,100,1894,0,3,192,0,1,0,0,0,0,1,0,0,1,0,0
I_QqrTu9DYg,https://www.youtube.com/watch?v=I_QqrTu9DYg,China slaps sanctions on USA. The Big Trade War starts | The Chanakya Dialogues | Major Gaurav Arya,04-02-2025,625857,28944,1000,"[""Donald Trump"", ""Benjamin Netanyahu"", ""US Israel Relations"", ""Benjamin Netanyahu US Visit"", ""US China Relations"", ""China Israel Relations"", ""China counters on US"", ""Xi Jingping"", ""Joe Biden"", ""Joe Biden with Netanyahu"", ""Bombing in Rafah"", ""Gulf War"", ""US Afghanistan Conflict"", ""Israel vs Hezbollah"", ""Israel vs Hamas"", ""Israel vs Palestine"", ""US Egypt Relations"", ""Steve Witkoff"", ""Iran Cruder Missile"", ""Iran Israel War"", ""US Iran Relations"", ""Major Gaurav Arya"", ""The Chanakya Dialogues"", ""trump on china""]",Military_Veteran,Geopolitics,Interview,13.34687879,75102.84,915,99,1949,0,1,194,0,1,0,0,0,0,0,1,0,1,0,0
1q2zLsLozZs,https://www.youtube.com/watch?v=1q2zLsLozZs,Mexican drug cartels open fire across the US border | The Chanakya Dialogues | Major Gaurav Arya |,30-01-2025,150343,5799,165,"[""BRICS"", ""India US Relations"", ""US China Relations"", ""Trump Warns BRICS"", ""US Brazil Relations"", ""Donald Trump Announcement"", ""US Russia Relations"", ""US Tariff Policy"", ""US BRICS Relations"", ""Tax on Indian Goods"", ""Make in America"", ""PM Modi to Visit US"", ""Vladimir Putin Trump Relations"", ""PM Modi Trump Relations"", ""Mexican Cartels"", ""US Government vs Drug Cartels"", ""US Army at Border"", ""USA Mexico Border"", ""Illegal Immigration in USA"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""major gaurav arya""]",Military_Veteran,General,Interview,11.92068128,18041.16,369,98,1558,0,3,199,0,1,0,0,0,0,1,0,0,1,0,0
YzsDXxqJYFs,https://www.youtube.com/watch?v=YzsDXxqJYFs,Greenland to fall under US Control: What is threat to India? | The Chanakya Dialogues Major Arya |,27-01-2025,1436803,59400,4400,"[""US Denmark Relations"", ""Greenland US Relations"", ""Russia Ukraine War"", ""President Donald Trump"", ""Denmark PM"", ""PM Mette Frederiksen"", ""US China Relations"", ""Putin Trump Relations"", ""XI Jing Ping"", ""US Russia Relations"", ""Greenland Conflict"", ""Donald Trump calls Mette Frederiksen"", ""Saddam Hussein"", ""US Iran Relations"", ""US Afghan Conflict"", ""US Army"", ""US Marines"", ""NATO"", ""European Union"", ""Indian Army"", ""India China Conflict"", ""Galwan Conflict"", ""Major Gaurav Arya"", ""The Chanakya Dialogues Hindi"", ""tcd hindi""]",Military_Veteran,Foreign_Policy,Interview,14.17793176,172416.36,1186,98,1940,0,0,202,0,1,0,0,0,1,0,0,0,1,0,0
